-1.1544520030083123 -0.20036405696168874 0 -0.5705390487457328 0
-1.1544186418740336 -0.20030001948144857 0 -0.5706000377706113 0
-1.1543852807397552 -0.20023600283807225 0 -0.5706610058179554 0
-1.1543519196054766 -0.20017200701035787 0 -0.570721952908948 0
-1.1543185584711981 -0.20010803197714078 0 -0.570782879064735 0
-1.1542851973369195 -0.2000440777172901 0 -0.570843784306428 0
-1.1542518362026408 -0.19998014420971194 0 -0.5709046686551021 0
-1.1542184750683624 -0.19991623143334755 0 -0.5709655321317972 0
-1.1541851139340837 -0.19985233936717225 0 -0.5710263747575187 0
-1.1541517527998053 -0.19978846799019837 0 -0.5710871965532355 0
-1.1541183916655267 -0.1997246172814716 0 -0.5711479975398828 0
-1.154085030531248 -0.1996607872200739 0 -0.5712087777383597 0
-1.1540516693969696 -0.19959697778512228 0 -0.5712695371695303 0
-1.154018308262691 -0.19953318895576735 0 -0.5713302758542248 0
-1.1539849471284125 -0.19946942071119617 0 -0.5713909938132372 0
-1.1539515859941338 -0.19940567303062884 0 -0.5714516910673284 0
-1.1539182248598552 -0.19934194589332144 0 -0.5715123676372234 0
-1.1538848637255767 -0.19927823927856453 0 -0.5715730235436125 0
-1.153851502591298 -0.19921455316568187 0 -0.5716336588071531 0
-1.1538181414570197 -0.19915088753403334 0 -0.571694273448466 0
-1.153784780322741 -0.1990872423630115 0 -0.5717548674881399 0
-1.1537514191884624 -0.1990236176320443 0 -0.5718154409467276 0
-1.153718058054184 -0.19896001332059393 0 -0.5718759938447481 0
-1.1536846969199053 -0.19889642940815538 0 -0.5719365262026871 0
-1.1536513357856266 -0.19883286587425889 0 -0.5719970380409956 0
-1.1536179746513482 -0.19876932269846861 0 -0.5720575293800902 0
-1.1535846135170695 -0.1987057998603813 0 -0.5721180002403552 0
-1.153551252382791 -0.1986422973396292 0 -0.5721784506421392 0
-1.1535178912485125 -0.19857881511587638 0 -0.5722388806057593 0
-1.1534845301142338 -0.198515353168822 0 -0.572299290151497 0
-1.1534511689799554 -0.1984519114781986 0 -0.5723596792996009 0
-1.1534178078456767 -0.19838849002377099 0 -0.5724200480702871 0
-1.1533844467113983 -0.19832508878533894 0 -0.5724803964837366 0
-1.1533510855771196 -0.19826170774273402 0 -0.572540724560099 0
-1.153317724442841 -0.198198346875822 0 -0.5726010323194892 0
-1.1532843633085625 -0.1981350061645021 0 -0.5726613197819891 0
-1.153251002174284 -0.1980716855887051 0 -0.5727215869676487 0
-1.1532176410400055 -0.19800838512839664 0 -0.5727818338964834 0
-1.1531842799057268 -0.19794510476357347 0 -0.5728420605884773 0
-1.1531509187714482 -0.1978818444742664 0 -0.5729022670635805 0
-1.1531175576371697 -0.19781860424053913 0 -0.57296245334171 0
-1.153084196502891 -0.19775538404248683 0 -0.5730226194427519 0
-1.1530508353686126 -0.19769218386023868 0 -0.5730827653865577 0
-1.153017474234334 -0.19762900367395508 0 -0.5731428911929478 0
-1.1529841131000553 -0.19756584346382994 0 -0.5732029968817094 0
-1.152950751965777 -0.19750270321008956 0 -0.5732630824725969 0
-1.1529173908314982 -0.19743958289299132 0 -0.5733231479853339 0
-1.1528840296972198 -0.5733831934396099 0 -0.19737648249282658 0
-1.1528506685629412 -0.19731340198991715 0 -0.5734432188550839 0
-1.1528173074286625 -0.19725034136461814 0 -0.5735032242513817 0
-1.152783946294384 -0.1971873005973168 0 -0.5735632096480969 0
-1.1527505851601054 -0.1971242796684309 0 -0.5736231750647925 0
-1.152717224025827 -0.19706127855841202 0 -0.573683120520998 0
-1.1526838628915483 -0.19699829724774154 0 -0.5737430460362127 0
-1.1526505017572697 -0.19693533571693408 0 -0.573802951629903 0
-1.1526171406229913 -0.19687239394653577 0 -0.5738628373215033 0
-1.1525837794887126 -0.19680947191712322 0 -0.5739227031304183 0
-1.1525504183544342 -0.196746569609306 0 -0.5739825490760186 0
-1.1525170572201555 -0.1966836870037237 0 -0.5740423751776461 0
-1.1524836960858769 -0.19662082408104845 0 -0.5741021814546092 0
-1.1524503349515984 -0.1965579808219835 0 -0.5741619679261855 0
-1.1524169738173198 -0.19649515720726232 0 -0.5742217346116224 0
-1.1523836126830413 -0.1964323532176511 0 -0.5742814815301344 0
-1.1523502515487627 -0.1963695688339454 0 -0.5743412087009068 0
-1.152316890414484 -0.1963068040369732 0 -0.5744009161430925 0
-1.1522835292802056 -0.1962440588075933 0 -0.5744606038758135 0
-1.152250168145927 -0.1961813331266941 0 -0.5745202719181622 0
-1.1522168070116483 -0.19611862697519622 0 -0.5745799202891989 0
-1.1521834458773699 -0.19605594033405077 0 -0.5746395490079529 0
-1.1521500847430912 -0.19599327318423854 0 -0.5746991580934246 0
-1.1521167236088128 -0.5747587475645819 0 -0.19593062550677237 0
-1.1520833624745341 -0.19586799728269413 0 -0.5748183174403634 0
-1.1520500013402555 -0.19580538849307733 0 -0.5748778677396768 0
-1.152016640205977 -0.19574279911902578 0 -0.5749373984813986 0
-1.1519832790716984 -0.5749969096843769 0 -0.19568022914167257 0
-1.15194991793742 -0.1956176785421825 0 -0.5750564013674275 0
-1.1519165568031413 -0.19555514730174905 0 -0.5751158735493377 0
-1.1518831956688627 -0.5751753262488635 0 -0.1954926354015969 0
-1.1518498345345842 -0.19543014282298105 0 -0.5752347594847308 0
-1.1518164734003056 -0.19536766954718499 0 -0.5752941732756367 0
-1.1517831122660271 -0.19530521555552385 0 -0.5753535676402471 0
-1.1517497511317485 -0.19524278082934096 0 -0.5754129425971991 0
-1.1517163899974698 -0.5754722981650991 0 -0.19518036535001076 0
-1.1516830288631914 -0.19511796909893736 0 -0.5755316343625239 0
-1.1516496677289128 -0.19505559205755316 0 -0.5755909512080217 0
-1.1516163065946343 -0.19499323420732198 0 -0.5756502487201094 0
-1.1515829454603557 -0.1949308955297354 0 -0.5757095269172762 0
-1.151549584326077 -0.19486857600631569 0 -0.5757687858179804 0
-1.1515162231917986 -0.19480627561861455 0 -0.5758280254406513 0
